Tweet Id,Username,Datetime,Text
1616199648024358913,defaultprofilex,2023-01-19 22:23:18+00:00,@arfeistty @disclosetv Boating accidents were called covid deaths if the person tested positive for covid... So if he was jabbed do we call this because of the jab? Of course not it just shows how insane the covid propoganda was
1616199623198052389,NinaKnows_,2023-01-19 22:23:12+00:00,"@vsdollxo Fr  lmao 
Like “meet me at your accident site” 😂"
1616199607830122515,shopgirl479,2023-01-19 22:23:08+00:00,@JudiciaryGOP #TrumpStoleClassifiedDocuments and you were silent! He lied about it. You guys lie so much you think it’s acceptable and think it’s a problem when people are honest and turn over docs. There’s a huge difference in an accident vs stealing!!!!#GOPLiesAboutEverything
1616199586518863873,viralspeak157,2023-01-19 22:23:03+00:00,"ANTON WALKES BOAT ACCIDENT VİDEO! Anton Walkes, MLS player, dead at 25 after Miami boating CRASH!

Video link ⤵️
https://t.co/jTaFkMpu98 https://t.co/ZIuX86B25Z"
1616199586221285376,starfruityy,2023-01-19 22:23:03+00:00,i give my skinny unmuscular male characters fat tits on accident all the tjme but i just noticed i did that on one of their reference sheets and thats why my friends have drawn him with said fat tits.
1616199581016166400,GDSSODRKNS,2023-01-19 22:23:02+00:00,it  was  an  accident.
1616199580604923904,MagnusFlatus,2023-01-19 22:23:02+00:00,"2/ It's not a bluetooth protocol (it does seem to accidentally send an ACK pack-id by accident) so the computer is fooled into thinking that it is.

It could be a custom mesh network protocol using the same bandwidth.

Or, non programatic radiation that is picked up"
1616199569788006400,ImmortalDrag,2023-01-19 22:22:59+00:00,@noah_argo @ClownWorld_ Kyle was neither murder or an accident.
1616199568177397760,towhee48992837,2023-01-19 22:22:59+00:00,@BBCWorld Sad. Too many hikers gone missing or found passed.  I think it's the shot.  People dying and causing accidents too.
1616199565169905666,WeLoveSTL,2023-01-19 22:22:58+00:00,5 Face Injuries Common in Car Accidents https://t.co/ClnpZ1w3G8 #stlouis #attorneys
1616199563307585594,WeLoveSTL,2023-01-19 22:22:58+00:00,Leg Injuries from Car Accidents https://t.co/FIWeJDzjCO #stlouis #attorneys
1616199553081872408,MatedCzech,2023-01-19 22:22:55+00:00,@BudRespecter I'm sorry I lost my jokes in a boating accident.
1616199538334892032,CPJAfrica,2023-01-19 22:22:52+00:00,"Neighbors had seen unidentified men outside Zogo’s home several nights before his abduction, and the brakes on the journalist’s wife’s vehicle were recently tampered with. She was in an accident two days before her husband’s disappearance. 

@actucameroun https://t.co/3M6mmyP2D0"
1616199506776756240,DocP86497759,2023-01-19 22:22:44+00:00,@Zebra_Witch @N_Boyajian @nytimes This was not an accident. This was the fairly predictable outcome of brutal negligence and incompetence on a whole raft of different levels.
1616199506189553674,CrusherScott62,2023-01-19 22:22:44+00:00,@atensnut It would be an injustice if Alex went to jail for a tragic accident. https://t.co/ojWdPZTckG
1616199496559636480,khendriix_,2023-01-19 22:22:42+00:00,"@uncletoopie @Google I’m sorry usually big tech puts gigantic prompts in red letters warning us against misinformation, I guess they missed this one by accident. My mistake!"
1616199454775775259,HaleDamages,2023-01-19 22:22:32+00:00,@Snap1967Ginger @helen44767171 @sloyoroll01973 You should 1st look into the movie she was working on about the rampant pedophilia in Hollywood. Then ask yourself if it really was an accident.
1616199451818790933,JohnHillTraffic,2023-01-19 22:22:31+00:00,ACCIDENT on RIGHT berm of I 670 West after 315.  EMS headed to the scene.  #ColumbusOH #610crash https://t.co/lVtQIg0J71
1616199448836685824,VaginaAngry,2023-01-19 22:22:30+00:00,@ErinInTheMorn It should come as no surprise that the SEGM and Genspect witnesses came first. That wasn't by accident
1616199436895457296,eespeebee,2023-01-19 22:22:27+00:00,"@RossKemp6 Be careful, you may have an ‘accident’"
1616199422639222785,killa_k09,2023-01-19 22:22:24+00:00,"My lawyer just told me I am lucky to be alive. God bless me. His daughter died 2 years ago in a car accident that wasn’t as serious as mine. Lowkey, I am wondering why God save me. What u want me to do? I think it was being the best math teacher ever 😂"
1616199419841355776,PenisIncognito,2023-01-19 22:22:23+00:00,@Cisphobic69 guy named freeze coincidentally gets into ice related uhhhh idk what to say in place of accident if it wasn’t accidental
1616199418381799430,HISDABl,2023-01-19 22:22:23+00:00,"ends up lightly kicking it by accident before Dabi picks it up,

""where're you going?"""
1616199411796971520,tiredofban99,2023-01-19 22:22:21+00:00,@0xTheNetworkers @opensea @the_x2y2 @blur_io Gem is better than opensea but i clicked os by accident
1616199410123436034,hecamitybot,2023-01-19 22:22:21+00:00,oops! that was an accident.
1616199400791085057,Aviatrix1987,2023-01-19 22:22:19+00:00,"@ClownWorld_ So, anyone who was convicted of killing someone by accident with a firearm should get a get out of jail free card?  Or is that only reserved for famous Democrats?"
1616199395359264776,SteelKing4Ever,2023-01-19 22:22:18+00:00,@DaveAtherton20 Maybe it was just an accident
1616199331748646912,IDriveArkansas,2023-01-19 22:22:02+00:00,"Saline Co: Accident reported on WB I-30 near Mile Marker 124.6. Lanes blocked at this time: left shoulder, right shoulder. Reported by: ARDOT.  Monitor https://t.co/cV0NdpFi3Z for the latest information. #ARtraffic #CNAtraffic"
1616199329873801218,FeralInVR,2023-01-19 22:22:02+00:00,Wildcards in Automatic1111 using dynamic prompting is so damn funny. Created this on accident. #aiart https://t.co/E5S7pcENuc
1616199329739591682,JokeBot6000,2023-01-19 22:22:02+00:00,"#Joke From A Mother With Love  - Dear Child,

I am writing this slow because I know that you can't read fast. 

We don't live where we did when you left home. 

Your dad read in the paper that most accidents happen within 20 miles from your home... https://t.co/CxSUODN2xC"
1616199329466953728,hkgpress,2023-01-19 22:22:02+00:00,Fatal traffic accident in Tin Sum https://t.co/ps0m5t3WOl
1616199319484354561,gourmetfrog,2023-01-19 22:21:59+00:00,@Benzalito @DrewHLive @liz_churchill8 That's the first thing I thought about when reading this headline.  All the crazy car accidents of whistleblowers - and there have been many.
1616199275041665026,LUFREDDY77,2023-01-19 22:21:49+00:00,"@VespertinoVsp actually maybe is kind of the same discussion with A.I., instead random happy accidents, you get good looking accidents with but with autopilot..."
1616199262303395841,DetroitBikeNerd,2023-01-19 22:21:46+00:00,"@realmudmonster @vickivangirl Basically. In my other writing work, #ttrpg stuff, people ask me how I got into it and my answer is ""by accident"""
1616199246201638912,thegrahamstar,2023-01-19 22:21:42+00:00,"UPDATE: The Graham Star can confirm that the SUV that plunged into Lake Santeetlah in an overnight accident was pulled from the water around 5 p.m.

We will have a brief story available shortly. @ Lake Santeetlah https://t.co/E42uicC6up"
1616199222050852864,rednex50,2023-01-19 22:21:36+00:00,"@eugenETSpanier @longgun2022 @RyanPatrickOl @martletman @Happyjustice4 @Croaton4 @GunnieMadcat @JDanaClark1 @AnnaSova17 @3Duefer @metrospectre @NoGunsInCanada @randykearnes @Josh61906657 @HannanDixie @Dicky_Paul_95 @DOSSharpShooter @LepageDavid @rooster_mtn @KimAu1179 @SheepDogMD @ChaseHoward14 @DenverGroves1 @UberJumper @PrairieVeteran @bat_roger @Pazuzu158 @PumpkinFish4 @GunFactsCanada @nofunsincanada @RoadLess110 @rlj_ab @Upspoononetwo @PunishedBeaker @TheDickKnightV2 @khamir_ubitch @SallyMGibbson @bladderHaggis @dDougla53154741 @bowbob59 @BR_Addiction @Willshire6 @mtylerb @StephimYEG @WilliamBlaney6 @rcmpgrcpolice Lots of things ""kill"" people. Drugs, Car Accidents, Sex, Jobs, wives, kids, Airplanes, Government...

They all CAN ""kill"". 

Yes, I do value my wife, kids and my home more than I do someone who would be trying to break in and rob or harm us. I think most decent fathers would."
1616199219873779735,ryanreallly,2023-01-19 22:21:36+00:00,@Vin_cenzo_ That’s why I switched. I knocked an old man down one time on accident while he was but ass naked I ran to get a manager and dipped. I go to club4 now
1616199172323176449,JohnHar08848881,2023-01-19 22:21:24+00:00,@PippaCrerar Imagine the PM having an accident on the day nurses are on strike.Not wearing a seat belt and telling the public not to take risks.
1616199133924331521,VijayShroff,2023-01-19 22:21:15+00:00,@joyridephl My father in law has been on an accident since 4 am &amp; your emergency button is useless! Even ur rider can’t contact you! You only called when we posted on your page! Now we called you back no response even on chat no reply! My FIL is still on the streets with no care!
1616199104681644032,TheSagarKumar,2023-01-19 22:21:08+00:00,"#Chernobyl [#Season1] The gripping five-part miniseries tells the powerful and visceral story of the worst man-made accident in history, following the tragedy from the moment of the early-morning explosion through the chaos and loss of life in the ensuing days, weeks and months. https://t.co/kDhZo4L8JR"
1616199104174116864,DanysDragons7,2023-01-19 22:21:08+00:00,@jamieleecurtis I highly doubt that you posted that picture on accident. You were signaling your other sick pedo friends and seeing if you could get away with the normalization. MAP
1616199102928195586,djflacoflash,2023-01-19 22:21:08+00:00,Do what works for you! Create your own rules! Don’t live off rules you heard or read somewhere. That’s just living how they live or lived! Create your own lane and there won’t be any accidents
1616199099107377152,Cattz_4Me,2023-01-19 22:21:07+00:00,@303_xandra It was an accident! I'll do anything for u to let me down😭😭
1616199092996014080,ResistingAtLaw,2023-01-19 22:21:05+00:00,@MuellerSheWrote This was an accident he has no criminal culpability that I’ve seen.
1616199047198703616,berniebalmain,2023-01-19 22:20:55+00:00,if u get in a car accident on independence at 5pm do everyone a favor and die next time
1616199039694868496,garrettvaughnj,2023-01-19 22:20:53+00:00,"Standard post published to Napolin Accident Injury Lawyer at January 19, 2023 16:01     https://t.co/ymSdLq5hhU"
1616199038293970957,MrRelaxAndChill,2023-01-19 22:20:52+00:00,@WillieN85708469 @LoremzoAnderson @AEW I was wrong. Deleted my comment. Accident was in DE and both drivers killed.
1616199028651495424,XD_GIR_XP,2023-01-19 22:20:50+00:00,@Someoneweeirdd ZIR DID ON ACCIDENT AND WAS CONFUSED- AND ITS FINE-
1616199020073861120,newie2009,2023-01-19 22:20:48+00:00,@piersmorgan Accident plain and simple.
1616199019977478144,ricointhebity,2023-01-19 22:20:48+00:00,I be nonchalant on accident lmao I do be caring
1616199006157213708,QCTrafficAlerts,2023-01-19 22:20:45+00:00,REPORTED: ACCIDENT-PERSONAL INJURY at AUTEN RD &amp; OAKDALE RD #CLT #CMPD_North
1616199005750366219,TotalTrafficAUS,2023-01-19 22:20:45+00:00,Accident cleared in #Travis on Southwest Pkwy east of W William Cannon Dr. Reported by APD/TCSO Website #ATXtraffic https://t.co/8laei8iLor
1616199003598643206,TotalTrafficAUS,2023-01-19 22:20:44+00:00,Accident cleared in #Austin on Jain Lane east of Stuart Circle #ATXtraffic https://t.co/8laei8iLor
1616199001535119360,TotalTrafficAUS,2023-01-19 22:20:44+00:00,Accident in #Austin on 620 at North Quinlan Park Road #ATXtraffic https://t.co/8laei8iLor
1616199001518350336,TotalTrafficCIN,2023-01-19 22:20:44+00:00,"Accident in #Hamilton on Ronald Reagan Highway/OH -126 EB approaching I-71/Exit 32, stop and go traffic back to Plainfield Rd/Exit 31. Reported by Police #traffic https://t.co/oaARUiexk1"
1616198999878340644,TotalTrafficPHL,2023-01-19 22:20:43+00:00,Accident. Center lane blocked in #GloucesterCity on Walt Whitman Brg / 76EB / SB RT 42 EB between I-676/I-76 and US-130 #traffic https://t.co/BtegSRlPfO
1616198999819620388,TotalTrafficAUS,2023-01-19 22:20:43+00:00,"Accident. Two right lanes blocked. in #Travis on I-35 NB at Stassney Ln, stopped traffic back to Slaughter Ln/Exit 226. Reported by @TxDOTAustin #ATXtraffic https://t.co/8laei8iLor"
1616198998557171712,TotalTrafficBUF,2023-01-19 22:20:43+00:00,"Accident. Center lane blocked in #Cheektowaga on Route 33 - The Kensington EB between Harlem Road and I-90/Thruway, stop and go traffic back to Route 62/Bailey Avenue. Reported by DOT #traffic https://t.co/fKnuCfzA2F"
1616198998531907584,totaltrafficclt,2023-01-19 22:20:43+00:00,Accident in #Charlotte on Clanton Rd at S Tryon St #traffic https://t.co/FWT2jwReVT
1616198998527807489,TotalTrafficCHI,2023-01-19 22:20:43+00:00,Closed due to accident in #RoundLkPark on Washington St (Lake Co) WB between Greenwood Dr and Cedar Lk Rd #CHITraffic https://t.co/GCesNZoWap
1616198998024458256,TotalTrafficROC,2023-01-19 22:20:43+00:00,"Accident cleared in #Rochester on I-490 EB at Culver Rd/Exit 19, slow traffic back to Washington St/Exit 14. Reported by DOT #traffic https://t.co/0wsFrm9588"
1616198998020263941,TotalTrafficGRR,2023-01-19 22:20:43+00:00,Exit ramp closed due to accident in #Cutlerville on US-131 SB at 76th St. Reported by MDOT #Mitraffic #traffic https://t.co/xxSCs7Byx1
1616198998020263940,TotalTrafficMCO,2023-01-19 22:20:43+00:00,Accident. Two lanes blocked in #Orange on Clarcona Ocoee Rd at West Rd/SR-429. Reported by Internal #traffic https://t.co/YKhnnOgYFK
1616198997839908881,TotalTrafficCIN,2023-01-19 22:20:43+00:00,"Accident. Right lane blocked in #Butler on I 75 SB approaching I-275/Exit 16, stop and go traffic back to Union Ctr Blvd/Exit 19. Reported by Tip Line #traffic https://t.co/oaARUiexk1"
1616198997827272705,TotalTrafficCLE,2023-01-19 22:20:43+00:00,Accident in #Mentor on Center St at Tyler Blvd. Reported by Waze/Google #traffic https://t.co/IXfI2jHBEJ
1616198993960374272,jp_edmunds,2023-01-19 22:20:42+00:00,"@goodreads Inkheart, by @CorneliaFunke. This is a book lover’s book that defined my young adulthood. And I only discovered it because I received a misprinted copy of Inkspell for free from my Scholastic Book Fair. Happy, happy accident."
1616198984678182938,oliviajade333,2023-01-19 22:20:40+00:00,just stretched my septum from 16g to 14g (on accident) and felt NOTHING!
1616198961936666636,donellacandra,2023-01-19 22:20:34+00:00,@Jennicide Not saying you’re necessarily wrong b/c I haven’t looked at the data but also consider living in a blue state doesn’t mean that 1) the accidents aren’t still primarily the demographic I am taking about. 2) also the demographic can include Dems as well. It’s for sure a certain +
1616198952453566465,accidentSHI,2023-01-19 22:20:32+00:00,ＮＥＲＥＮ
1616198951518015501,dirty_roo_,2023-01-19 22:20:32+00:00,@ThatUmbrella you should check out how WB Discovery denied allowing aew to have a tribute show for a wrestler who was killed in an auto accident.
1616198942718365715,QCTrafficAlerts,2023-01-19 22:20:30+00:00,REPORTED: ACCIDENT IN ROADWAY-PROPERTY DAMAGE at ALBEMARLE RD &amp; OLDE SAVANNAH RD #CLT #CMPD_HickoryGrove
1616198929120653314,elizabethreadsa,2023-01-19 22:20:26+00:00,"@cbouzy I love you Chris, but knowing as many ppl* as I do who work on sets, this was NOT an accident. There are protocols to follow with guns on set &amp; usually they don't even HAVE photographers behind a camera when they shoot such scenes. Irresposible and tragic.  
*Source CSI director"
1616198924452171791,m0had15,2023-01-19 22:20:25+00:00,"The greatest pleasure I know is to do a good action by stealth, and to have it found out by accident."
1616198907549347842,julybonfire,2023-01-19 22:20:21+00:00,i never loved you on accident.
1616198888972554246,flodebarre,2023-01-19 22:20:17+00:00,"➡️ Far from the picture of obtuse and close-minded scientists that some journalists and activists want to paint, the possibility of a lab accident was not dismissed out of hand by most of us. It was seriously considered -- even by Shi Zhengli herself. ▫️5/
https://t.co/p5Io7BZcN7 https://t.co/3ip66xijuS"
1616198879032053761,QCTrafficAlerts,2023-01-19 22:20:14+00:00,REPORTED: ACCIDENT-PERSONAL INJURY at CLANTON RD &amp; S TRYON ST #CLT #CMPD_Westover
1616198878465822732,JohnBrisby3,2023-01-19 22:20:14+00:00,"Via johnrich : There's no such thing as a gun accident, only gun negligence. #AlecBaldwin #AlecBaldwin"
1616198871486500866,flodebarre,2023-01-19 22:20:13+00:00,"Fact 2.
Lab accidents happen, even in labs with the highest biosafety levels ▫️3/

https://t.co/TY5LMS2v7z https://t.co/ykyQsk6tu6"
1616198869703970816,stvienicks4prez,2023-01-19 22:20:12+00:00,My psych just told me that she’s seen an increase in car accidents since the Adderall shortage began and idk i feel like maybe we should be concerned about that
1616198866562584576,NassauCountyTMC,2023-01-19 22:20:11+00:00,Accident cleared
1616198850376761344,DMagats,2023-01-19 22:20:08+00:00,"@des_lys @jammierooroo @SoJoXOXO So you are accusing the driver in the accident that killed Diana of being a racist, abusive, adulterer?He is literally the only one that drove her to her death   That is truly disgusting to make such accusations toward the deceased.Wouldn't expect anything less from your fan grp."
1616198848321572864,ILikeBooks802,2023-01-19 22:20:07+00:00,@MuellerSheWrote Alex trusted his armorer &amp; director. How is he responsible for a terrible accident? No one knows how the live round got into the gun?
1616198831808581632,Madams120,2023-01-19 22:20:03+00:00,"@Anti_GQP_ @rotary_wankel @mindpumpsal People die of the flu everyday, car accidents my chances are higher, I get in my truck daily.  Some people get a cold spontaneously sneeze and have a heart attack.  It is what it is."
1616198824724238336,BeyondHamilton,2023-01-19 22:20:01+00:00,"@lisaMar17594552 @BrainAblaze Nice to meet you, Lisa. I’m also Lisa. I’m sorry to hear about your tumor. 💜
I’ve had epilepsy ever since a traumatic brain injury in an auto accident after I graduated Uni in 1996."
1616198733191864320,cowetascanner,2023-01-19 22:19:40+00:00,"Nature of Hazard: ACCIDENT ROADWAY OR PRIVATE
Location of Hazard: COLLINSWORTH RD/EX 56 ON RAMP S
Hazard Report Time: January 19, 2023 at 05:14PM"
1616198729786355712,TMTIOwallows,2023-01-19 22:19:39+00:00,"The guy I like looks like Ryan and has braedens personality 🤭 
(this happened on accident) https://t.co/ZWvk3xSory"
1616198715575832609,SheSaid48680758,2023-01-19 22:19:35+00:00,@wrexweed Why tf should he go to prison ffs.  It was clearly an accident.  Go away.
1616198689017536514,Hoodie1878,2023-01-19 22:19:29+00:00,@HarryMcNally00 Likely look like a car accident to be honest.
1616198688937807873,leoniebruendl,2023-01-19 22:19:29+00:00,@cowboylikeme_tv i ate cake and got distracted and it was an accident ✨🍴 no sharp utensils for kids (me) please
1616198683858726913,lastsmile4me,2023-01-19 22:19:28+00:00,"BLM camera shows wild cats crossing Mill Creek, officials created cat bridge 'by accident' https://t.co/wup9csk04b"
1616198672449998872,lintpop,2023-01-19 22:19:25+00:00,@BrianNazarenus @LannisterLeo @dirk_fasshauer @_truthswordsa @SecularSmurf @NHoomans @hubie0 @kester_lowers @ei9iw @ScientiaPercept @AmyrAli16 @MorpheousO @megafant1 @BRijswijk @SimpleS18790446 @IngridIngwah @ForrestRichardA @SylvieDParris @DeanoMartino1 @umfpt @Melanie33720945 @PhilBrown62 @remofjacob_ @illmakelamb @Wilbo_Bagginsis @MucusMucous @Dlanorx @DarkCowboyGod @MindfulDamage @pussyfreewhtboy @timmbosliceeee @JMcCartney49 @AprilLigeia @liamdennehy @rkdoctr @orna_verum @WastedAerospace @RTheatheist @OnkelFester @th1rt3en_TM @omnimomo @spikeinthemidge @TessFromWessex @mirandaisrisen @HeathenWombat @Sidney1st @THHuxley1 @RavenLove69 @knitman57 What did? I mean in simpler terms did living cells just form by accident or was there a creator behind it?
1616198667114844183,DavidPolete,2023-01-19 22:19:24+00:00,@jason_metcalfe @dumbitpro @mysteriouskat You sound like you’ve been briefed by an aviation accident investigation… “An accident is a chain of events.  All that is needed is for a single link to be broken…”.  I guess it’s a truism in accidents.
1616198643580641280,caraccidentstl,2023-01-19 22:19:18+00:00,5 Face Injuries Common in Car Accidents https://t.co/Xf2sSUPluN #stlouis #attorneys
1616198642024550400,caraccidentstl,2023-01-19 22:19:18+00:00,Leg Injuries from Car Accidents https://t.co/jS5SGyBoyq #stlouis #attorneys
1616198632742735873,Iamonlyasking,2023-01-19 22:19:16+00:00,@hankatol Not particularly. That's just an accident of birth. I can't really take any credit.
1616198606540926977,PDXLogMaps,2023-01-19 22:19:09+00:00,"ACCIDENT - NON INJURY at 5100 SE POWELL BLVD, PORT [Portland Police #PP23000017491] 13:26 #pdx911 #portland #pdx #oregon https://t.co/gLZwABTnla"
1616198601654546433,YusnaidiYusoff,2023-01-19 22:19:08+00:00,"If we can't forbid children to become passengers, so how to overcome this tragic accident?"
1616198591407656981,WrydHare,2023-01-19 22:19:06+00:00,"@sophielouisecc If the car was in an accident, he could have killed or injured the front passenger - my mother ended up in hospital when this happened to her, long before the rear seat-belt law was introduced.  There is a reason for this law and he needs to be prosecuted."
1616198588161482752,WxLiz,2023-01-19 22:19:05+00:00,@DreadlockTvlr @mejenwalton 😄 Apparently it was an accident when it got in the way of the paper she was cutting. So now she’s got face-framing bangs.
1616198571090669571,pdxpolicelog,2023-01-19 22:19:01+00:00,"ACCIDENT - NON INJURY at 5100 SE POWELL BLVD, PORT [Portland Police #PP23000017491] 13:26 #pdx911"
1616198536453885963,Nativid28794274,2023-01-19 22:18:53+00:00,"Leaders live by choice, not by accident"
1616198512370122753,teeddawg,2023-01-19 22:18:47+00:00,@LivFrmTheThrone @iBaseball_1 @DEJACKS43492044 u actin like accidents dont happen lmao he could fuck around too much n get ole girl pregnant n they really gon be getting a swirl then lmao. das jus consequences of his actions idk maybe im thinkin too hard
1616198461539422217,WeeLassDi,2023-01-19 22:18:35+00:00,"I’m entirely neutral on this.

How is Alec Baldwin to blame for an accident on set? He’s an actor!
Shouldn’t the firearms expert on the movie be responsible?"
1616198407114330112,AngelDemon_24,2023-01-19 22:18:22+00:00,@HellyonWhite @pikachusandile8 @Lord_CowCow Accidents happen!
1616198402240385024,auti_e_grand,2023-01-19 22:18:21+00:00,@sedzanit1 The car accidents coming https://t.co/lkqntofGRi
1616198392052318211,JenellDarbyshi1,2023-01-19 22:18:18+00:00,"Leaders live by choice, not by accident."
1616198391876456448,DaleSchultz,2023-01-19 22:18:18+00:00,"@seatsixtyone @GarethDennis I have also driven my 2WD past 4x4 cars in the ditch.

It seems 4x4 drivers think they can drive like normal, and they find out!

In 1991 cars with ABS brakes paid MORE insurance in Bavaria, because their drivers had more accidents.

(PS many pax miles in Landy 3 in Africa)"
1616198381390495744,Geepawl,2023-01-19 22:18:16+00:00,@IL4Liberty @NxlAnglo You know the speed limit in most European countries is 70/80mph on motorway/freeway and Germany in particular has no limit on much of its autobahn? Surely a denser population would mean busier roads and more accidents?
1616198377070370817,ih10kt_traffic,2023-01-19 22:18:15+00:00,IH-10 Katy Westbound At IH-610 West Loop/ US 290 Direct Connect - Accident - Status: Cleared at 4:15 PM
1616198364168880130,politicalnoob85,2023-01-19 22:18:12+00:00,"@SteveRSapp @JoniWS522 @ChrisMayfield78 @harryjsisson Their logic says you can rob a bank but won't be in trouble as long as you give the money back, or if you robbed it on accident."
1616198356891766784,GrampaUber,2023-01-19 22:18:10+00:00,@FoxNews This woman was in charge of the crew on The Set The crew walked off the set Alex Baldwin was pissed off about that he was pissed off that’s why he Shot her and said it was an accident You should go to jail so we can deal with the prisoners tough guy
1616198348821696531,WendyPotts6,2023-01-19 22:18:08+00:00,"@linda_austin1 @Herbie_The_Cat @AnnDunn84010799 Oh I thought it was her brother that had the accident, hope all are ok 👍"
1616198345135124480,msdeem9,2023-01-19 22:18:07+00:00,@ValentiaMichael @kb32738 Definitely. Reminds me of Bruce Lee’s son having an ‘accident’ on set. #yeahright
1616198340043018245,RussRichards9,2023-01-19 22:18:06+00:00,"@memorygirl63 @saltwaterdarsie @PaulineEhle Oops, I deleted that by accident...
Her lyrics always blow me away, every time I hear them. The place from within her where they come from, and their absolute honesty. Amazing to say the least. ❤️"
1616198322712154122,IrishLabourLaw,2023-01-19 22:18:02+00:00,"The Complainant commenced employment with the Respondent as an electrician on 8 January 2008 and his contract of employment was terminated on 25 March 2020

The Complainant was involved in a serious road traffic accident in 2017

Read the full article here
https://t.co/6OcgGr60Ir https://t.co/2qMd8y70WE"
1616198322385203201,stooryroomdotus,2023-01-19 22:18:02+00:00,"CIA doctor investigating mysterious accidents all of a sudden hurt himself - StooryRoom Information Online video 

https://t.co/cg3dmU86Xl"
1616198314948427776,Hopegenxer,2023-01-19 22:18:00+00:00,@Dahveed1 @ClownWorld_ Self defense and an accident beyond his control. Not murder and not manslaughter. Any charges is bs
1616198313879166978,LauraAt91406796,2023-01-19 22:18:00+00:00,@motownphilly32 @TonyReali The Bengals were winning before the horrible accident. They were driving for another score when Hamlin went down. The game should have been played at a later date in Cincinnati starting where they left off. Why punish the Bengals? They did nothing wrong.
1616198312662814722,1DickCoughlan,2023-01-19 22:17:59+00:00,Can we all stop encouraging Rishi Sunak to wear his seatbelt because if he does there is less chance of him dying in a car accident.
1616198303586058240,Jabbed_Pandemic,2023-01-19 22:17:57+00:00,@My3Alexandra @LiberTProsperiT @ItisBobbyTrill What if a Community College graduate is in a car accident with an Ivy league grad that was cut off by a grad from a HBCU and a non-college grad is called to tow away all those involved? My pivot table is not working
1616198300176158729,chaseshake,2023-01-19 22:17:56+00:00,"Death, taxes, and accidents on 75 😒"
1616198293847179264,OrionCopernicus,2023-01-19 22:17:55+00:00,Vaccines are causing boating accidents now!?!
1616198288939667457,ElectricFutureB,2023-01-19 22:17:54+00:00,@paintlegz @Lewchube Have you seem Maushold? They forgot to send the final art and sent the sketch by accident
1616198219981279234,smarzeli,2023-01-19 22:17:37+00:00,"@MikeA138 @AaronHa41938708 @FrankDeScushin Also, consider the fact that even though urban areas account for 4 out of 5 accidents hurting pedestrians, rural areas account for most auto accidents in general"
1616198219536666624,pnkstarfishz,2023-01-19 22:17:37+00:00,@ZanderWolff @iambrig She asked Baldwin to point it at her trying to get a camera angle right...it was a total accident but why anyone put a real round in it on set is beyond me! I think Baldwin has been traumatized too! I know he &amp; the company settled out of court for an undisclosed amount..
1616198213190709251,missjennahansen,2023-01-19 22:17:36+00:00,"@SkolFoodie Mine is 293. I bought it last summer after my car accident. The goal was 300 or less. Now, the goal is to pay it off way early. I can't imagine paying that much for a car. I have also started saving for the next car we will have to buy."
1616198196786601985,iScottieee,2023-01-19 22:17:32+00:00,"I can only hope I crash my car or have a bad accident at work, I hate this pain."
1616198191690485765,TrellJo51829439,2023-01-19 22:17:31+00:00,@pjampaganza Absolutely not it was an accident and they know these things when they shooting these movies they have to have coverage and protection for people He's not a stunt person He's an actor doing a job that went horribly wrong.
1616198183318654995,Michael6768420,2023-01-19 22:17:29+00:00,@POTUS Was he ready to turn?  He had a “accident” that’s convenient
1616198169918066690,lewisfrobards,2023-01-19 22:17:25+00:00,"@CollinRugg ""Shot a woman for no reason""

It was an accident, you fool.  

No help for folks like you."
1616198111369781249,wtfLisaTarot,2023-01-19 22:17:11+00:00,"@idtbh1 And a lot of water. I accidentally got a dog stoned once. I don’t think it’s ok to do but accidents happen like that or like mine. She was a tiny black chihuahua hiding in the shadows. I blew smoke at her, not knowing she was there. She ran around, drank water &amp; then just stared"
1616198098753097742,spacetimer4,2023-01-19 22:17:08+00:00,"@ThePrimalDino And even this was called into question by the Columbia accident investigation board
(from https://t.co/ZDS7NZ9yqS) https://t.co/haTXfjGv8O"
1616198042008588288,lostcitymagi,2023-01-19 22:16:55+00:00,"I actually set up a Walmart superstore that took over an old burial spot. The entire time leading up to the opening, everyone was seeing groups of shadow people. Every time ""Mr. Bojangles"" played on the muzak, a bad accident or something disastrous happened"
1616198033619980290,fashionuer,2023-01-19 22:16:53+00:00,"#JeremyRenner snowcat accident happened at his lake tahoe home. According to reports, Renner attempted to clear a path with the plow when it ran over his leg.

https://t.co/l6TY9z6zSA"
1616198032630124544,cowboybullshit,2023-01-19 22:16:53+00:00,What the hell is  a Twitter circle I just added someone to it on accident t
1616198032500068358,chaoslurker,2023-01-19 22:16:53+00:00,"also, alicent directly caused that accident. if she didn’t raised her children to be entitled and feel superior to the velaryon kids, who were actually of a higher station (ahead in line of succession), they would be all friends. aegon clearly despised aemond for being a momma’s"
1616198025424080896,yfabb,2023-01-19 22:16:51+00:00,"@DouglasCoClerk what the hell was he thinking??? You gave that kid a 90 day sentence for killing a black mom and her 2 kids in a road rage vehicluar accident driving twice the speed limit.
Folks this happened in Omaha,NE. 
There is nothing Honorable abt this Judge. #BLM https://t.co/KcQ8rtg6Bb"
1616197997448011776,Juwonlotips,2023-01-19 22:16:44+00:00,Charlotte FC announce Anton Walkes has died following an accident in South Florida aged 25 https://t.co/uuPDKqdx7V
